OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
GELEIDECONSTRUCTIE;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;;;;;;;;;;;;;;;;SBV-GELEIDECONSTRUCTIE;*-**-BV-GELEIDECONSTRUCTIE;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;V-CONTINUOUS-SO;0.18;210;212;210;210;253;CONTINUOUS;;;151;;http://digitalbuildingdata.tech/nlcs/def/c39b8e84-38a6-4c61-a82f-64f9c77521c2;
GELEIDECONSTRUCTIE_BEBAKENING;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;BEBAKENING;;;;;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_BEBAKENING;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;V-CONTINUOUS-SO;0.35;210;212;210;210;253;CONTINUOUS;;;227;151;http://digitalbuildingdata.tech/nlcs/def/4d669de6-d8fa-420b-b1c3-e9f319dd1b56;http://digitalbuildingdata.tech/nlcs/def/c39b8e84-38a6-4c61-a82f-64f9c77521c2
GELEIDECONSTRUCTIE_GELEIDEBARRIER;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;;;;;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER;0.18;210;212;210;210;253;BV-GELEIDEBARRIER-SO;0.35;210;212;210;210;253;BV-GELEIDEBARRIER-SO;0.35;210;212;210;210;253;V-BV-GELEIDEBARRIER-SO;0.35;210;212;210;210;253;BV-GELEIDEBARRIER-SO;;;152;151;http://digitalbuildingdata.tech/nlcs/def/f8eb9044-c06a-43b0-ba31-b65083065572;http://digitalbuildingdata.tech/nlcs/def/c39b8e84-38a6-4c61-a82f-64f9c77521c2
GELEIDECONSTRUCTIE_GELEIDEBARRIER_ANTIVERBLINDINGSSCHERM;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;ANTIVERBLINDINGSSCHERM;;;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_ANTIVERBLINDINGSSCHERM;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;V-CONTINUOUS-SO;0.35;210;212;210;210;253;CONTINUOUS;;;167;152;http://digitalbuildingdata.tech/nlcs/def/bd6f1540-d406-4c11-93ea-e6411022d8fe;http://digitalbuildingdata.tech/nlcs/def/f8eb9044-c06a-43b0-ba31-b65083065572
GELEIDECONSTRUCTIE_GELEIDEBARRIER_OVERGANG;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;OVERGANG;;;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_OVERGANG;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;V-CONTINUOUS-SO;0.35;210;212;210;210;253;CONTINUOUS;;;165;152;http://digitalbuildingdata.tech/nlcs/def/b419ff91-8242-486d-9db2-6572f3360f5c;http://digitalbuildingdata.tech/nlcs/def/f8eb9044-c06a-43b0-ba31-b65083065572
GELEIDECONSTRUCTIE_GELEIDEBARRIER_OVERSTAPCONSTRUCTIE;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;OVERSTAPCONSTRUCTIE;;;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_OVERSTAPCONSTRUCTIE;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;V-CONTINUOUS-SO;0.35;210;212;210;210;253;CONTINUOUS;;;166;152;http://digitalbuildingdata.tech/nlcs/def/8740ea6f-5a5c-49d2-af7c-f5bd642cac8a;http://digitalbuildingdata.tech/nlcs/def/f8eb9044-c06a-43b0-ba31-b65083065572
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;;;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER;0.18;210;212;210;210;253;BV-STEPBARRIER-SO;0.35;210;212;210;210;253;BV-STEPBARRIER-SO;0.35;210;212;210;210;253;V-BV-STEPBARRIER-SO;0.35;210;212;210;210;253;BV-STEPBARRIER-SO;;;153;152;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c;http://digitalbuildingdata.tech/nlcs/def/f8eb9044-c06a-43b0-ba31-b65083065572
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_A1;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;A1;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_A1;0.18;210;212;210;210;253;V-BV-A1-SO;0.35;210;212;210;210;253;V-BV-A1-SO;0.35;210;212;210;210;253;V-BV-A1-SO;0.35;210;212;210;210;253;BV-A1-SO;;;163;153;http://digitalbuildingdata.tech/nlcs/def/9942fa2d-9e56-4a0e-914b-7f18ecd50f65;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;BETON;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON;0.18;210;212;210;210;253;BV-STEPBARRIER_B-SO;0.35;210;212;210;210;253;BV-STEPBARRIER_B-SO;0.35;210;212;210;210;253;V-BV-STEPBARRIER_B-SO;0.35;210;212;210;210;253;BV-STEPBARRIER_B-SO;;;155;153;http://digitalbuildingdata.tech/nlcs/def/f9f9a844-80d7-43ea-9705-9264dbffb2b7;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON_PREFABGEKOPPELD;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;BETON;_;PREFABGEKOPPELD;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON_PREFABGEKOPPELD;0.18;210;212;210;210;253;BV-STEPBARRIER_BG-SO;0.35;210;212;210;210;253;BV-STEPBARRIER_BG-SO;0.35;210;212;210;210;253;V-BV-STEPBARRIER_BG-SO;0.35;210;212;210;210;253;BV-STEPBARRIER_BG-SO;;;157;155;http://digitalbuildingdata.tech/nlcs/def/47830c97-a9f2-4dd9-994b-04fd5601cf43;http://digitalbuildingdata.tech/nlcs/def/f9f9a844-80d7-43ea-9705-9264dbffb2b7
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON_PREFABVERANKERD;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;BETON;_;PREFABVERANKERD;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON_PREFABVERANKERD;0.18;210;212;210;210;253;BV-STEPBARRIER_BV-SO;0.35;210;212;210;210;253;BV-STEPBARRIER_BV-SO;0.35;210;212;210;210;253;V-BV-STEPBARRIER_BV-SO;0.35;210;212;210;210;253;BV-STEPBARRIER_BV-SO;;;156;155;http://digitalbuildingdata.tech/nlcs/def/f8f3c0c6-75b9-4281-b30e-48ec372fbed7;http://digitalbuildingdata.tech/nlcs/def/f9f9a844-80d7-43ea-9705-9264dbffb2b7
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON_SLIPFORMPAVER;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;BETON;_;SLIPFORMPAVER;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BETON_SLIPFORMPAVER;0.18;210;212;210;210;253;BV-SLIPFORM-SO;0.35;210;212;210;210;253;BV-SLIPFORM-SO;0.35;210;212;210;210;253;V-BV-SLIPFORM-SO;0.35;210;212;210;210;253;BV-SLIPFORM-SO;;;158;155;http://digitalbuildingdata.tech/nlcs/def/2249eaad-b58d-41f5-9960-6b0db861598f;http://digitalbuildingdata.tech/nlcs/def/f9f9a844-80d7-43ea-9705-9264dbffb2b7
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BEVER;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;BEVER;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_BEVER;0.18;210;212;210;210;253;BV-BEVER-SO;0.35;210;212;210;210;253;BV-BEVER-SO;0.35;210;212;210;210;253;V-BV-BEVER-SO;0.35;210;212;210;210;253;BV-BEVER-SO;;;164;153;http://digitalbuildingdata.tech/nlcs/def/3ad3dc04-272b-4ce6-bac9-ebbe1c6b8880;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_RWS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;RWS;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_RWS;0.18;210;212;210;210;253;BV-RWS-SO;0.35;210;212;210;210;253;BV-RWS-SO;0.35;210;212;210;210;253;V-BV-RWS-SO;0.35;210;212;210;210;253;BV-RWS-SO;;;159;153;http://digitalbuildingdata.tech/nlcs/def/e162d4a4-6923-41c8-8602-8d78cc03bb8a;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_SAFEGUARD;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;SAFEGUARD;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_SAFEGUARD;0.18;210;212;210;210;253;BV-SAFEGUARD-SO;0.35;210;212;210;210;253;BV-SAFEGUARD-SO;0.35;210;212;210;210;253;V-BV-SAFEGUARD-SO;0.35;210;212;210;210;253;BV-SAFEGUARD-SO;;;160;153;http://digitalbuildingdata.tech/nlcs/def/3f2a95e9-1d6e-438a-8f68-9611a0ff724c;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_STAALVERANKERD;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;STAALVERANKERD;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_STAALVERANKERD;0.18;210;212;210;210;253;BV-STEPBARRIER_S-SO;0.35;210;212;210;210;253;BV-STEPBARRIER_S-SO;0.35;210;212;210;210;253;V-BV-STEPBARRIER_S-SO;0.35;210;212;210;210;253;BV-STEPBARRIER_S-SO;;;154;153;http://digitalbuildingdata.tech/nlcs/def/0b3f24ab-466f-4c1d-9a94-9cc35a853427;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_VARIOGUARD;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;VARIOGUARD;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_VARIOGUARD;0.18;210;212;210;210;253;BV-VARIOGUARD-SO;0.35;210;212;210;210;253;BV-VARIOGUARD-SO;0.35;210;212;210;210;253;V-BV-VARIOGUARD-SO;0.35;210;212;210;210;253;BV-VARIOGUARD-SO;;;162;153;http://digitalbuildingdata.tech/nlcs/def/b96461dd-7956-42c5-9eb6-fcef9958a6ac;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c
GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_VECUSEC;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDEBARRIER;_;STEPBARRIER;_;VECUSEC;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDEBARRIER_STEPBARRIER_VECUSEC;0.18;210;212;210;210;253;BV-VECUSEC-SO;0.35;210;212;210;210;253;BV-VECUSEC-SO;0.35;210;212;210;210;253;V-BV-VECUSEC-SO;0.35;210;212;210;210;253;BV-VECUSEC-SO;;;161;153;http://digitalbuildingdata.tech/nlcs/def/2065cc8c-644b-4e53-9a88-203dfaeac21f;http://digitalbuildingdata.tech/nlcs/def/6d7a2c90-a3d3-45c3-8e55-67cfb0ecb30c
GELEIDECONSTRUCTIE_GELEIDERAIL;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;;;;;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL;0.18;210;212;210;210;253;BV-GELEIDERAIL-SO;0.35;210;212;210;210;253;BV-GELEIDERAIL-SO;0.35;210;212;210;210;253;V-BV-GELEIDERAIL-SO;0.35;210;212;210;210;253;BV-GELEIDERAIL-SO;;;168;151;http://digitalbuildingdata.tech/nlcs/def/84e4442e-8623-4f36-8b94-ffa4bfd88f05;http://digitalbuildingdata.tech/nlcs/def/c39b8e84-38a6-4c61-a82f-64f9c77521c2
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;;;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN;0.18;210;212;210;210;253;BV-GELEIDERAIL_A-SO;0.35;210;212;210;210;253;BV-GELEIDERAIL_A-SO;0.35;210;212;210;210;253;V-BV-GELEIDERAIL_A-SO;0.35;210;212;210;210;253;BV-GELEIDERAIL_A-SO;;;169;168;http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c;http://digitalbuildingdata.tech/nlcs/def/84e4442e-8623-4f36-8b94-ffa4bfd88f05
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_F2M40080;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;F2M40080;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_F2M40080;0.18;210;212;210;210;253;BV-F2M40080-SO;0.35;210;212;210;210;253;BV-F2M40080-SO;0.35;210;212;210;210;253;V-BV-F2M40080-SO;0.35;210;212;210;210;253;BV-F2M40080-SO;;;170;169;http://digitalbuildingdata.tech/nlcs/def/ade5d773-6cb8-482c-be9c-8ce051686961;http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z13360;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360;0.18;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;V-BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;;;183;169;http://digitalbuildingdata.tech/nlcs/def/e90370bb-1b94-4b9c-b12a-89f522ae2bc2;http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360_LINKS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z13360;_;LINKS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360_LINKS;0.18;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;V-BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;;;184;183;http://digitalbuildingdata.tech/nlcs/def/cd5f6c3e-de00-4711-8e8d-d9fd0486d30d;http://digitalbuildingdata.tech/nlcs/def/e90370bb-1b94-4b9c-b12a-89f522ae2bc2
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360_RECHTS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z13360;_;RECHTS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360_RECHTS;0.18;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;V-BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;;;185;183;http://digitalbuildingdata.tech/nlcs/def/f64ea305-3bf4-463a-b6f8-02de0377064a;http://digitalbuildingdata.tech/nlcs/def/e90370bb-1b94-4b9c-b12a-89f522ae2bc2
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z26760;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760;0.18;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;V-BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;;;180;169;http://digitalbuildingdata.tech/nlcs/def/5abe08bf-98ab-408e-b263-d82f93d934e6;http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760_LINKS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z26760;_;LINKS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760_LINKS;0.18;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;V-BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;;;181;180;http://digitalbuildingdata.tech/nlcs/def/4e632993-a597-4483-92a1-60d1c862d1e6;http://digitalbuildingdata.tech/nlcs/def/5abe08bf-98ab-408e-b263-d82f93d934e6
