NLCS Object;NLCS Symbool;rvvCode;blackCode;zoneCode;Oplossing
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_005-SO;A1;5;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_010-SO;A1;10;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_015-SO;A1;15;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_020-SO;A1;20;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_025-SO;A1;25;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_030_ZB-SO;A1;30;ZB;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_030-SO;A1;30;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_050_ZH-SO;A1;30;ZH;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_060-SO;A1;50;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_060_ZB-SO;A1;60;ZB;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_060-SO;A1;60;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_060_ZH-SO;A1;60;ZH;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_070-SO;A1;70;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_080-SO;A1;80;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_090-SO;A1;90;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_100-SO;A1;100;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_120-SO;A1;120;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A01_130-SO;A1;130;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_015-SO;A2;15;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_030-SO;A2;30;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_030_ZE-SO;A2;30;ZE;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_050-SO;A2;50;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_060-SO;A2;60;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_060_ZE-SO;A2;60;ZE;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_070-SO;A2;70;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_080-SO;A2;80;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02_090-SO;A2;90;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A02-SO;A2;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A04_030-SO;A4;30;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A04_040-SO;A4;40;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A04_050-SO;A4;50;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A04_060-SO;A4;60;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A04_070-SO;A4;70;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A04_080-SO;A4;80;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A04_090-SO;A4;90;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A05_030-SO;A5;30;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A05_040-SO;A5;40;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A05_050-SO;A5;50;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A05_060-SO;A5;60;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A05_070-SO;A5;70;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A05_080-SO;A5;80;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_A;B-SVW-VERKEERSTEKEN_BORD_A05_090-SO;A5;90;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_B;B-SVW-VERKEERSTEKEN_BORD_B01-SO;B1;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_B;B-SVW-VERKEERSTEKEN_BORD_B02-SO;B2;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_B;B-SVW-VERKEERSTEKEN_BORD_B03-SO;B3;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_B;B-SVW-VERKEERSTEKEN_BORD_B04-SO;B4;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_B;B-SVW-VERKEERSTEKEN_BORD_B05-SO;B5;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_B;B-SVW-VERKEERSTEKEN_BORD_B06_F_OB02_OB503-SO;B6;B060B5030B02f;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_B;B-SVW-VERKEERSTEKEN_BORD_B06-SO;B6;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_B;B-SVW-VERKEERSTEKEN_BORD_B07-SO;B7;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C01-SO;C1;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C10-SO;C10;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C11-SO;C11;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C12_ZB-SO;C12;;ZB;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C12_ZE-SO;C12;;ZE;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C12-SO;C12;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C13-SO;C13;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C14-SO;C14;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C15-SO;C15;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C16_-SO;C16;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;1;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;6;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;7;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;8;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;9;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;10;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;11;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;12;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;13;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;14;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;15;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;16;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;17;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;18;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;19;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;1.1;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;1.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17_ZB-SO;C17;10.0;ZB;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;10.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17_ZE-SO;C17;10.0;ZE;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;10.4;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;10.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;11.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17_ZE-SO;C17;11.0;ZE;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17_ZB-SO;C17;12.0;ZB;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17_ZE-SO;C17;12.0;ZE;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;12.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;12.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;13.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;13.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;14.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;14.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;15.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;16.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17_ZE-SO;C17;17.0;ZE;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;18.75;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;2.2;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;2.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;2.6;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;4.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;5.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;5.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;6.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;6.3;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;6.35;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;6.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;6.8;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;7.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;7.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;8.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;8.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17_ZB-SO;C17;9.0;ZB;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;9.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;9.4;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;9.5;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C17-SO;C17;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;2;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;3;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;4;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;14;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.1;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.2;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.25;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.6;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.7;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.75;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.8;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.85;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.9;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18_ZE-SO;C18;1.9;ZE;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;1.95;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;2.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;2.05;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;2.1;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;2.18;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;2.2;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18_ZE-SO;C18;2.2;ZE;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;2.3;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_C;B-SVW-VERKEERSTEKEN_BORD_C18-SO;C18;2.4;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
