"hoofdgroep,""id_nummer"",""omschrijving"",""kind_van"",""status"",""discipline"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""element"",""vrkl_kort"""
"SB,"""",""OMGRENZINGSPROFIEL_DYNAMISCH"","""",""*"",""**"",""0.18"",""150"",""150"",""150"",""150"",""150"",""CONTINUOUS"",""0.18"",""150"",""150"",""150"",""150"",""150"",""CONTINUOUS"",""0.13"",""150"",""150"",""150"",""150"",""150"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_KINEMATISCH"","""",""*"",""**"",""0.18"",""1"",""1"",""1"",""1"",""1"",""CONTINUOUS"",""0.18"",""1"",""1"",""1"",""1"",""1"",""CONTINUOUS"",""0.13"",""1"",""1"",""1"",""1"",""1"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_VASTEVOORWERPEN"","""",""*"",""**"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.13"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_STATISCH"","""",""*"",""**"",""0.18"",""214"",""214"",""214"",""214"",""214"",""CONTINUOUS"",""0.18"",""214"",""214"",""214"",""214"",""214"",""CONTINUOUS"",""0.13"",""214"",""214"",""214"",""214"",""214"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_HALTELIJN"","""",""*"",""**"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.13"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_PVR_SPOOR3"","""",""*"",""**"",""0.18"",""3"",""3"",""3"",""3"",""3"",""CONTINUOUS"",""0.18"",""3"",""3"",""3"",""3"",""3"",""CONTINUOUS"",""0.13"",""3"",""3"",""3"",""3"",""3"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_PVR_SPOOR1"","""",""*"",""**"",""0.18"",""1"",""1"",""1"",""1"",""1"",""CONTINUOUS"",""0.18"",""1"",""1"",""1"",""1"",""1"",""CONTINUOUS"",""0.13"",""1"",""1"",""1"",""1"",""1"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_PVR_SPOOR4"","""",""*"",""**"",""0.18"",""4"",""4"",""4"",""4"",""4"",""CONTINUOUS"",""0.18"",""4"",""4"",""4"",""4"",""4"",""CONTINUOUS"",""0.13"",""4"",""4"",""4"",""4"",""4"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_PVR_SPOOR6"","""",""*"",""**"",""0.18"",""6"",""6"",""6"",""6"",""6"",""CONTINUOUS"",""0.18"",""6"",""6"",""6"",""6"",""6"",""CONTINUOUS"",""0.13"",""6"",""6"",""6"",""6"",""6"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_PVR_SPOOR5"","""",""*"",""**"",""0.18"",""5"",""5"",""5"",""5"",""5"",""CONTINUOUS"",""0.18"",""5"",""5"",""5"",""5"",""5"",""CONTINUOUS"",""0.13"",""5"",""5"",""5"",""5"",""5"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_PVR_SPOOR2"","""",""*"",""**"",""0.18"",""2"",""2"",""2"",""2"",""2"",""CONTINUOUS"",""0.18"",""2"",""2"",""2"",""2"",""2"",""CONTINUOUS"",""0.13"",""2"",""2"",""2"",""2"",""2"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_HALTELIJN_SPOOR3"","""",""*"",""**"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.13"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_HALTELIJN_SPOOR5"","""",""*"",""**"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.13"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_HALTELIJN_SPOOR6"","""",""*"",""**"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.13"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_HALTELIJN_SPOOR1"","""",""*"",""**"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.13"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_HALTELIJN_SPOOR2"","""",""*"",""**"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.13"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_HALTELIJN_SPOOR4"","""",""*"",""**"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.18"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"",""0.13"",""230"",""230"",""230"",""230"",""230"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BESTEL"","""",""*"",""**"",""0.13"",""0"",""0"",""0"",""0"",""0"",""CONTINUOUS"",""0.13"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"",""0.13"",""0"",""0"",""0"",""0"",""0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""OMGRENZINGSPROFIEL_PVR"","""",""*"",""**"",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BESTEL_REFERENTIELIJN"","""",""*"",""**"",""0.13"",""0"",""0"",""0"",""0"",""0"",""CONTINUOUS"",""0.13"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"",""0.13"",""0"",""0"",""0"",""0"",""0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_AFWATERINGSBAK"","""",""*"",""**"",""0.18"",""251.0"",""251.0"",""251.0"",""251.0"",""253.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""253.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""253.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_RAILTYPE"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SMEERINSTALLATIE"","""",""*"",""**"",""0.18"",""253.0"",""254.0"",""253.0"",""253.0"",""254.0"",""CONTINUOUS"",""0.35"",""150.0"",""151.0"",""150.0"",""150.0"",""151.0"",""CONTINUOUS"",""0.35"",""1.0"",""195.0"",""1.0"",""1.0"",""195.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_DOORGEZICHTE RECHTSTAND"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_HOOGTEMAAT"","""",""*"",""**"",""0.18"",""253.0"",""253.0"",""253.0"",""253.0"",""253.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_OVERWEG"","""",""*"",""**"",""0.18"",""213.0"",""213.0"",""213.0"",""213.0"",""222.0"",""CONTINUOUS"",""0.35"",""213.0"",""213.0"",""213.0"",""222.0"",""213.0"",""CONTINUOUS"",""0.35"",""213.0"",""213.0"",""213.0"",""213.0"",""213.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_AF EN PASBRANDEN"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_MVP"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_HARTSTUK"","""",""*"",""**"",""0.18"",""251.0"",""251.0"",""251.0"",""251.0"",""251.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_KRUISINGNUMMER"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORRAAMNUMMER"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_BEGINGRENS"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_LIJNCODERING BEHEER"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""4.0"",""4.0"",""4.0"",""4.0"",""4.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_VRIJBALK"","""",""*"",""**"",""0.18"",""251.0"",""251.0"",""251.0"",""251.0"",""251.0"",""CONTINUOUS"",""0.35"",""40.0"",""40.0"",""40.0"",""40.0"",""40.0"",""CONTINUOUS"",""0.35"",""40.0"",""40.0"",""40.0"",""40.0"",""40.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_RAILLENGTE"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_KRUISING"","""",""*"",""**"",""0.18"",""251.0"",""251.0"",""251.0"",""251.0"",""251.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_TUSSENSPOORMAAT"","""",""*"",""**"",""0.18"",""251.0"",""251.0"",""251.0"",""251.0"",""251.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_BOOGLENGTE"","""",""*"",""**"",""0.18"",""251.0"",""251.0"",""251.0"",""251.0"",""251.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SLIJTGEGEVENS"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_BOOGSTRAAL"","""",""*"",""**"",""0.18"",""251.0"",""251.0"",""251.0"",""251.0"",""251.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_ELEKTRISCHE DOORVERBINDING"","""",""*"",""**"",""0.18"",""254.0"",""254.0"",""254.0"",""254.0"",""254.0"",""CONTINUOUS"",""0.35"",""150.0"",""150.0"",""150.0"",""150.0"",""150.0"",""CONTINUOUS"",""0.35"",""150.0"",""150.0"",""150.0"",""150.0"",""150.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORSTAAFNUMMER"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""1.0"",""1.0"",""1.0"",""1.0"",""1.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_OVERGANGSBOOGLENGTE"","""",""*"",""**"",""0.18"",""253.0"",""253.0"",""253.0"",""253.0"",""253.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_WISSELBESCHRIJVING"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SCHOUWPAD"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_ASFALT"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_BITUMINEUZE GROEFVULLING"","""",""*"",""**"",""0.18"",""253.0"",""253.0"",""253.0"",""253.0"",""253.0"",""CONTINUOUS"",""0.35"",""11.0"",""130.0"",""11.0"",""11.0"",""130.0"",""CONTINUOUS"",""0.35"",""11.0"",""130.0"",""11.0"",""11.0"",""130.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_EMBEDDEDRAIL"","""",""*"",""**"",""0.18"",""205.0"",""223.0"",""205.0"",""205.0"",""223.0"",""CONTINUOUS"",""0.35"",""205.0"",""223.0"",""205.0"",""205.0"",""223.0"",""CONTINUOUS"",""0.35"",""205.0"",""223.0"",""205.0"",""205.0"",""223.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_CEMBRE VERBINDING"","""",""*"",""**"",""0.18"",""95.0"",""95.0"",""95.0"",""95.0"",""95.0"",""CONTINUOUS"",""0.35"",""150.0"",""150.0"",""150.0"",""150.0"",""150.0"",""CONTINUOUS"",""0.35"",""150.0"",""150.0"",""150.0"",""150.0"",""150.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_TRAMBAANPLATEN"","""",""*"",""**"",""0.18"",""253.0"",""253.0"",""253.0"",""253.0"",""253.0"",""CONTINUOUS"",""0.35"",""92.0"",""7.0"",""92.0"",""92.0"",""92.0"",""CONTINUOUS"",""0.35"",""92.0"",""7.0"",""92.0"",""92.0"",""92.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_REPARATIEPLAAT"","""",""*"",""**"",""0.18"",""154.0"",""163.0"",""154.0"",""154.0"",""163.0"",""CONTINUOUS"",""0.35"",""154.0"",""163.0"",""154.0"",""154.0"",""163.0"",""CONTINUOUS"",""0.35"",""154.0"",""163.0"",""154.0"",""154.0"",""163.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_STELSPECIE"","""",""*"",""**"",""0.18"",""253.0"",""253.0"",""253.0"",""253.0"",""253.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_OPENSLOPEN VOOR AANSLUITING"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_KUNSTSTOFPLAAT"","""",""*"",""**"",""0.18"",""152.0"",""151.0"",""152.0"",""152.0"",""151.0"",""CONTINUOUS"",""0.35"",""152.0"",""151.0"",""152.0"",""152.0"",""151.0"",""CONTINUOUS"",""0.35"",""152.0"",""151.0"",""152.0"",""152.0"",""151.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_DWARSLIGGER IN BETON"","""",""*"",""**"",""0.18"",""85.0"",""113.0"",""85.0"",""85.0"",""113.0"",""CONTINUOUS"",""0.35"",""85.0"",""113.0"",""85.0"",""85.0"",""113.0"",""CONTINUOUS"",""0.35"",""85.0"",""113.0"",""85.0"",""85.0"",""113.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
